run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
351;x;x_t_v_u_z_y_w;5.60376290000022;485;70.27734375;t*y, u*z, t*z, t*u, t*v, t**2, x*t, w**3, y*w**2, z*w**2, u*w**2, v*w**2, t*w**2, x*w**2, u*y*w, v*y*w, v*z*w, x*z*w, u**2*w, v*u*w, x*u*w, v**2*w, x*v*w, v**2*y, x*v*z, x*v*u*y;['x', 't', 'v', 'u', 'z', 'y', 'w']
352;u;u_y_v_z_x_w_t;4.921309299999848;385;70.28125;u*t, x*w, z*w, v*w, y*w, u*w, y*v, t**3, w*t**2, x*t**2, z*t**2, v*t**2, y*t**2, w**2*t, z*x*t, v*x*t, v*z*t, v**2*t, w**3, v*z*x, u**2*z, u*z**2*x;['u', 'y', 'v', 'z', 'x', 'w', 't']
353;v;v_x_z_u_w_y_t;44.136576500000956;732;70.28125;u*t, w**2, u*w, z*w, x*w, v*w, z*u, t**3, y*t**2, w*t**2, z*t**2, x*t**2, v*t**2, w*y*t, v*y*t, x*z*t, v*z*t, v*x*t, v**2*t, w*y**2, v**2*y, v*x*z, v*x*u*y;['v', 'x', 'z', 'u', 'w', 'y', 't']
354;v;v_z_y_x_u_t_w;19.782971800001178;999;15.66015625;t**2, u*t, x*t, y*t, z*t, v*t, v*y, w**3, t*w**2, u*w**2, x*w**2, y*w**2, z*w**2, v*w**2, u**2*w, x*u*w, y*u*w, z*u*w, v*u*w, z*x*w, v*x*w, v*z*w, v**2*w, v*z*u, v*z*x, z*x*u**2, z**2*u**2, z**2*x*u;['v', 'z', 'y', 'x', 'u', 't', 'w']
355;z;z_v_u_w_t_y_x;31.055568899999344;743;14.796875;u*t, v*t, w**2, u*w, v*w, z*w, z*u, w*x**2, w*y*x, t**2*x, w*t*x, z*t*x, z*v*x, w*y**2, t**2*y, w*t*y, v**2*y, t**3, w*t**2, z*t**2, v*u*y*x;['z', 'v', 'u', 'w', 't', 'y', 'x']
356;y;y_x_u_z_v_w_t;17.62471269999878;797;66.25390625;u*t, v*w, z*w, u*w, x*w, y*w, u*z, t**3, w*t**2, v*t**2, z*t**2, x*t**2, y*t**2, w**2*t, v**2*t, z*v*t, x*v*t, y*v*t, x*z*t, w**3, x*z*v, y*u*v, y*x*v**2, y**2*v**2;['y', 'x', 'u', 'z', 'v', 'w', 't']
357;y;y_t_v_z_u_w_x;8.492559599999367;562;66.265625;t*w, t*u, t*z, t*v, y*v, t**2, y*t, t*x**2, w**2*x, u*w*x, z*w*x, v*w*x, v*z*x, w**3, u*w**2, z*w**2, v*w**2, y*w**2, u**2*w, z*u*w, v*u*w, y*u*w, v*z*w, v**2*w, v*z*u, z*u**2*x, z**2*u*x, y*z*u**2;['y', 't', 'v', 'z', 'u', 'w', 'x']
358;y;y_u_z_w_v_x_t;5.929310899999109;518;66.28125;u*t, w*v, w**2, z*w, u*w, y*w, u*z, t**3, x*t**2, v*t**2, w*t**2, z*t**2, y*t**2, v*x*t, w*x*t, z*x*t, v**2*t, z*v*t, y*v*t, w*x**2, z*v*x, y*u*v, y*v**2*x, y**2*v**2;['y', 'u', 'z', 'w', 'v', 'x', 't']
359;y;y_v_t_u_z_w_x;9.560771099999329;538;66.30859375;v*w, t*z, t*u, t**2, v*t, y*t, y*v, t*x**2, w**2*x, z*w*x, u*w*x, t*w*x, v*z*x, w**3, z*w**2, u*w**2, t*w**2, y*w**2, u*z*w, u**2*w, y*u*w, v*u*z, u*z**2*x, u**2*z*x, y*u**2*z;['y', 'v', 't', 'u', 'z', 'w', 'x']
360;x;x_t_z_w_u_y_v;20.13252139999895;714;66.328125;z*u, t*u, w**2, t*w, t*z, t**2, x*t, w*v**2, t*v**2, u*y*v, w*y*v, t*y*v, w*u*v, z*w*v, x*w*v, x*z*v, t*y**2, w*u*y, w*u**2, x*w*u, x*z*w, z*y*v**2, x*y*v**2;['x', 't', 'z', 'w', 'u', 'y', 'v']
361;y;y_u_z_w_x_v_t;10.891452700001537;578;66.328125;u*t, w*x, w**2, z*w, u*w, y*w, u*z, t**3, v*t**2, x*t**2, w*t**2, z*t**2, y*t**2, v**2*t, x*v*t, w*v*t, z*v*t, y*v*t, z*x*t, w*v**2, z*x*v, y*u*v, y*x*v**2, y**2*v**2;['y', 'u', 'z', 'w', 'x', 'v', 't']
362;u;u_z_w_x_y_t_v;12.846424499999557;561;66.33203125;u*t, w*y, w*x, w**2, z*w, u*w, u*z, t*v**2, w*v**2, t**2*v, y*t*v, x*t*v, w*t*v, z*t*v, u*y*v, z*x*v, t**3, y*t**2, x*t**2, w*t**2, z*t**2, z*x*t, x*y*v**2, z*y*v**2;['u', 'z', 'w', 'x', 'y', 't', 'v']
363;v;v_u_t_w_x_z_y;68.41380869999921;1149;70.48828125;w**2, t*w, u*w, v*w, t**2, u*t, v*t, t*y**2, t*z*y, u*z*y, t*x*y, v**2*y, t*z**2, u*z**2, w*x*z, t*x*z, u*x*z, v*x*z, u**2*z, v*u*z, t*x**2, v*u*x*y;['v', 'u', 't', 'w', 'x', 'z', 'y']
364;x;x_v_t_z_y_u_w;6.646031899999798;553;70.49609375;t*u, t*y, v*y, t*z, t**2, v*t, x*t, w**3, u*w**2, y*w**2, z*w**2, t*w**2, v*w**2, x*w**2, u**2*w, y*u*w, z*u*w, v*u*w, x*u*w, v*z*w, x*z*w, v**2*w, x*v*w, v*z*u, x*v*z, z**2*u**2, x*z*u**2, x*z**2*u;['x', 'v', 't', 'z', 'y', 'u', 'w']
365;y;y_t_z_w_x_v_u;7.931876400001784;479;68.7890625;t*v, t*x, w**2, t*w, t*z, t**2, y*t, w*u**2, t*u**2, w*v*u, z*v*u, y*v*u, w*x*u, z*w*u, y*w*u, w*v**2, y*v**2, w*x*v, z*x*v, y*x*v, z*w*v, y*w*v, y*z*v, y**2*v, z*w*x, z*x*u**2, y*z*u**2, z**2*x*u;['y', 't', 'z', 'w', 'x', 'v', 'u']
366;t;t_w_y_u_v_z_x;10.185222000000067;510;68.95703125;t*v, w*u, t*u, t*y, w**2, t*w, t**2, t*x**2, v*z*x, w*z*x, t*z*x, y*v*x, w*v*x, t*z**2, y*v*z, w*v*z, u**2*z, y*v**2, w*v**2, y*u*v, y**2*v, w*y*v, u*z**2*x;['t', 'w', 'y', 'u', 'v', 'z', 'x']
367;y;y_z_v_t_x_u_w;3.924172799999724;516;68.9609375;t*u, t*x, t**2, v*t, z*t, y*t, y*v, w**3, u*w**2, x*w**2, t*w**2, v*w**2, z*w**2, y*w**2, u**2*w, x*u*w, v*u*w, z*u*w, y*u*w, v*x*w, z*x*w, v**2*w, z*v*w, z*v*u, z*v*x, z*x*u**2, y*z*u**2, z**2*x*u;['y', 'z', 'v', 't', 'x', 'u', 'w']
368;u;u_t_w_y_x_v_z;11.546416600000157;603;68.9609375;t*x, t*y, w**2, t*w, u*w, t**2, u*t, t*z**2, x*v*z, y*v*z, w*v*z, t*v*z, w*x*z, u**2*z, y*v**2, w*v**2, t*v**2, y*x*v, w*x*v, y**2*v, w*y*v, u*y*v, u*x*z**2;['u', 't', 'w', 'y', 'x', 'v', 'z']
369;t;t_z_u_w_v_y_x;29.491275500000484;858;68.9609375;w**2, u*w, t*w, z*u, t*u, t*z, t**2, t*x**2, t*y*x, w*v*x, z*v*x, t*v*x, z*w*x, t*y**2, w*v*y, u*v*y, t*v*y, w*v**2, t*v**2, z*w*v, v**2*y*x, z*v**2*y;['t', 'z', 'u', 'w', 'v', 'y', 'x']
370;z;z_w_v_y_t_u_x;13.808751700000357;674;68.9609375;v*t, w*t, v*y, w*y, w*v, w**2, z*w, w*x**2, t*u*x, w*u*x, t**2*x, z*t*x, z*v*x, t*u**2, w*u**2, t**2*u, y*t*u, z*t*u, z*v*u, t**3, y*t**2, z*t**2, z*u**2*x, z**2*u*x, z**2*u**2;['z', 'w', 'v', 'y', 't', 'u', 'x']
371;v;v_t_u_x_z_y_w;5.1985616000001755;467;68.96875;t*y, u*z, t*z, t*x, t*u, t**2, v*t, w**3, y*w**2, z*w**2, x*w**2, u*w**2, t*w**2, v*w**2, u*y*w, v*y*w, x*z*w, v*z*w, u*x*w, v*x*w, u**2*w, v*u*w, v**2*w, v**2*y, v*x*z, v*u*x*y;['v', 't', 'u', 'x', 'z', 'y', 'w']
372;w;w_y_u_z_v_x_t;11.756371800000124;748;68.96875;w*t, w*v, u*z, w*z, w*u, w*y, w**2, t**3, x*t**2, v*t**2, z*t**2, u*t**2, y*t**2, v*x*t, z*x*t, u*x*t, v**2*t, z*v*t, u*v*t, y*v*t, u**2*t, y*u*t, w*x**2, z*v*x, y*u*v, y*v**2*x, y**2*v**2;['w', 'y', 'u', 'z', 'v', 'x', 't']
373;t;t_u_z_y_w_x_v;15.201746900000217;808;68.72265625;u*w, t*w, t*y, u*z, t*z, t*u, t**2, w*v**2, t*v**2, w*x*v, z*x*v, t*x*v, w**2*v, y*w*v, z*w*v, u*y*v, t*x**2, w**2*x, z*w*x, w**3, y*w**2, z*w**2, y*x*v**2, z*y*v**2;['t', 'u', 'z', 'y', 'w', 'x', 'v']
374;w;w_x_z_t_y_u_v;25.802793999999267;639;68.7421875;w*u, w*y, t**2, w*t, w*z, w*x, w**2, t*v**2, w*v**2, y*u*v, t*u*v, z*u*v, t*y*v, z*t*v, x*t*v, x*z*v, t*u**2, z*u**2, t*y*u, z*y*u, z*t*u, x*t*u, z**2*u, x*z*u, x*z*t, z*y*v**2, x*y*v**2;['w', 'x', 'z', 't', 'y', 'u', 'v']
375;x;x_u_v_y_w_z_t;8.206060699998488;481;68.765625;u*t, w**2, y*w, v*w, u*w, x*w, v*y, t**3, z*t**2, w*t**2, y*t**2, v*t**2, x*t**2, w*z*t, v*z*t, x*z*t, v**2*t, x*v*t, w*z**2, x*v*z, u**2*z, x*u*z**2;['x', 'u', 'v', 'y', 'w', 'z', 't']
376;w;w_u_z_t_y_x_v;17.52203120000013;770;68.79296875;t**2, u*t, w*t, u*z, w*z, w*u, w**2, t*v**2, w*v**2, t*x*v, z*x*v, w*x*v, t*y*v, u*y*v, w*y*v, z*t*v, w*x**2, w*y*x, z*t*x, w*y**2, y*x*v**2, z*y*v**2;['w', 'u', 'z', 't', 'y', 'x', 'v']
377;u;u_x_y_w_v_z_t;10.56984999999986;585;68.79296875;u*t, w*v, y*v, w**2, y*w, x*w, u*w, t**3, z*t**2, v*t**2, w*t**2, y*t**2, x*t**2, v*z*t, w*z*t, x*z*t, v**2*t, x*v*t, w*z**2, x*v*z, u**2*z, u*x*z**2;['u', 'x', 'y', 'w', 'v', 'z', 't']
378;u;u_v_t_z_w_y_x;21.041024999998626;692;68.796875;v*w, u*w, t*z, u*z, t**2, v*t, u*t, t*x**2, t*y*x, w**2*x, z*w*x, t*w*x, v*z*x, t*y**2, w**2*y, t*w*y, u*v*y, w**3, z*w**2, t*w**2, v**2*y*x, v**2*z*y;['u', 'v', 't', 'z', 'w', 'y', 'x']
379;x;x_v_u_w_z_y_t;40.41192310000042;727;72.46484375;u*t, w*z, u*z, w**2, u*w, v*w, x*w, t**3, y*t**2, z*t**2, w*t**2, v*t**2, x*t**2, w*y*t, v*y*t, v*z*t, x*z*t, v**2*t, x*v*t, w*y**2, v**2*y, x*v*z, x*v*u*y;['x', 'v', 'u', 'w', 'z', 'y', 't']
380;w;w_u_y_v_x_t_z;15.807605100000728;605;72.46484375;w*t, w*x, y*v, w*v, w*y, w*u, w**2, w*z**2, t**2*z, x*t*z, v*t*z, u*t*z, v*x*z, u**2*z, t**3, x*t**2, v*t**2, y*t**2, u*t**2, v*x*t, u*x*t, v**2*t, u*v*t, u*y*t, u**2*t, u*x*z**2;['w', 'u', 'y', 'v', 'x', 't', 'z']
381;t;t_u_y_w_x_v_z;13.123920500000168;685;70.27734375;t*x, w**2, u*w, t*w, t*y, t*u, t**2, t*z**2, x*v*z, w*v*z, y*v*z, t*v*z, w*x*z, u**2*z, w*v**2, y*v**2, t*v**2, w*x*v, y*x*v, y*w*v, y**2*v, u*y*v, u*x*z**2;['t', 'u', 'y', 'w', 'x', 'v', 'z']
382;u;u_z_y_x_w_v_t;10.110871700000644;584;70.28125;u*t, w**2, x*w, y*w, z*w, u*w, u*z, t**3, v*t**2, w*t**2, x*t**2, y*t**2, z*t**2, v**2*t, w*v*t, x*v*t, y*v*t, z*v*t, z*x*t, w*v**2, z*x*v, u*y*v, y*x*v**2, z*y*v**2;['u', 'z', 'y', 'x', 'w', 'v', 't']
383;z;z_y_u_w_t_x_v;16.701792699999714;659;70.28125;w*t, u*t, w**2, u*w, y*w, z*w, z*u, t*v**2, w*v**2, t*x*v, w*x*v, z*x*v, t**2*v, y*t*v, z*t*v, y*u*v, w*x**2, t**2*x, z*t*x, t**3, y*t**2, z*t**2, y*x*v**2, z*y*v**2;['z', 'y', 'u', 'w', 't', 'x', 'v']
384;t;t_u_v_w_y_z_x;23.53941350000059;701;70.28515625;w**2, v*w, u*w, t*w, t*v, t*u, t**2, t*x**2, w*z*x, v*z*x, t*z*x, v*y*x, t*y*x, t*z**2, v*y*z, t*y*z, u**2*z, v*y**2, t*y**2, v**2*y, u*v*y, u*z**2*x;['t', 'u', 'v', 'w', 'y', 'z', 'x']
385;y;y_w_z_x_v_t_u;16.4829821000003;585;70.29296875;w*t, w*v, y*v, w*x, w*z, w**2, y*w, t*u**2, w*u**2, t**2*u, v*t*u, x*t*u, z*t*u, y*t*u, z*v*u, t**3, v*t**2, x*t**2, z*t**2, y*t**2, v**2*t, x*v*t, z*v*t, z*x*t, z*x*v, z*x*u**2, y*z*u**2, z**2*x*u;['y', 'w', 'z', 'x', 'v', 't', 'u']
386;v;v_w_t_z_x_u_y;22.667116099999475;586;70.29296875;w*x, w*z, t**2, w*t, v*t, w**2, v*w, w*y**2, z*u*y, t*u*y, w*u*y, v**2*y, z*u**2, t*u**2, w*u**2, z*x*u, t*x*u, z**2*u, t*z*u, v*z*u, t*z*x, v*z*x, v*x*u*y;['v', 'w', 't', 'z', 'x', 'u', 'y']
387;v;v_x_t_u_z_w_y;22.80757799999992;798;70.29296875;v*w, u*z, t*z, t*u, t**2, x*t, v*t, t*y**2, w**2*y, u*w*y, t*w*y, v**2*y, w**3, z*w**2, u*w**2, t*w**2, x*w**2, x*z*w, u**2*w, x*u*w, v*x*z, v*x*u*y;['v', 'x', 't', 'u', 'z', 'w', 'y']
388;u;u_t_z_w_y_x_v;13.261458999999377;536;70.29296875;w**2, t*w, u*w, t*z, u*z, t**2, u*t, w*v**2, t*v**2, w*x*v, z*x*v, t*x*v, w*y*v, t*y*v, u*y*v, z*w*v, t*x**2, t*y*x, z*w*x, t*y**2, y*x*v**2, z*y*v**2;['u', 't', 'z', 'w', 'y', 'x', 'v']
389;u;u_z_y_x_t_v_w;6.925109600000724;557;70.29296875;t*v, t**2, x*t, y*t, z*t, u*t, u*z, w**3, v*w**2, t*w**2, x*w**2, y*w**2, z*w**2, u*w**2, v**2*w, x*v*w, y*v*w, z*v*w, u*v*w, z*x*w, u*x*w, u*y*w, u**2*w, z*x*v, u*y*v, y*x*v**2, z*y*v**2;['u', 'z', 'y', 'x', 't', 'v', 'w']
390;y;y_t_x_z_v_u_w;6.013240399999631;559;70.29296875;t*u, t*v, y*v, t*z, t*x, t**2, y*t, w**3, u*w**2, v*w**2, z*w**2, x*w**2, t*w**2, y*w**2, u**2*w, v*u*w, z*u*w, x*u*w, y*u*w, v**2*w, z*v*w, x*v*w, x*z*w, z*v*u, x*z*v, x*z*u**2, y*z*u**2, x*z**2*u;['y', 't', 'x', 'z', 'v', 'u', 'w']
391;t;t_v_y_x_u_z_w;5.6324280000008;531;70.29296875;t*z, t*u, t*x, v*y, t*y, t*v, t**2, w**3, z*w**2, u*w**2, x*w**2, y*w**2, v*w**2, t*w**2, u*z*w, x*z*w, v*z*w, u**2*w, x*u*w, y*u*w, v*u*w, v*x*w, v**2*w, v*u*z, v*x*z, x*u*z**2, x*u**2*z, y*u**2*z;['t', 'v', 'y', 'x', 'u', 'z', 'w']
392;u;u_w_x_v_z_y_t;32.67758200000026;706;70.29296875;u*t, w*z, u*z, w*v, w*x, w**2, u*w, t**3, y*t**2, z*t**2, v*t**2, x*t**2, w*t**2, v*y*t, w*y*t, v*z*t, x*z*t, v**2*t, x*v*t, w*y**2, u*v*y, x*v*z, v**2*z*y, x*v**2*y;['u', 'w', 'x', 'v', 'z', 'y', 't']
393;v;v_x_t_u_y_w_z;26.923333799999455;659;66.45703125;v*w, t*y, v*y, t*u, t**2, x*t, v*t, t*z**2, w**2*z, u*w*z, t*w*z, x*w*z, v*u*z, v*x*z, w**3, y*w**2, u*w**2, t*w**2, x*w**2, u*y*w, u**2*w, x*u*w, x*u*z**2, u**2*y*z, x*u**2*z;['v', 'x', 't', 'u', 'y', 'w', 'z']
394;x;x_t_y_w_v_u_z;72.08759550000104;878;67.01953125;y*v, t*v, w**2, t*w, t*y, t**2, x*t, t*z**2, v*u*z, w*u*z, t*u*z, w*v*z, x*v*z, x*w*z, w*u**2, t*u**2, w*v*u, y*w*u, x*w*u, w*v**2, x*w*v, x*u*z**2, y*u**2*z, x*u**2*z;['x', 't', 'y', 'w', 'v', 'u', 'z']
395;t;t_y_u_z_x_w_v;13.504386599999634;499;67.0390625;t*w, t*x, u*z, t*z, t*u, t*y, t**2, w*v**2, t*v**2, w**2*v, x*w*v, z*w*v, u*w*v, y*w*v, z*x*v, y*u*v, w**3, x*w**2, z*w**2, u*w**2, y*w**2, z*x*w, u*x*w, u**2*w, y*u*w, y*x*v**2, y**2*v**2;['t', 'y', 'u', 'z', 'x', 'w', 'v']
396;v;v_z_x_t_w_y_u;27.36195360000056;666;67.05078125;w**2, t*w, v*w, t**2, x*t, z*t, v*t, w*u**2, t*u**2, w*y*u, t*y*u, v*y*u, x*w*u, z*w*u, v*z*u, t*y**2, v*y**2, v*x*y, v*z*y, v**2*y, z*x*w, v*z*x, z*x*u**2, z**2*u**2, z**2*x*u;['v', 'z', 'x', 't', 'w', 'y', 'u']
397;u;u_v_y_t_x_z_w;11.542737800000396;639;67.07421875;t*z, t*x, t**2, y*t, v*t, u*t, v*y, w**3, z*w**2, x*w**2, t*w**2, y*w**2, v*w**2, u*w**2, x*z*w, v*z*w, u*z*w, v*x*w, u*x*w, u*y*w, v**2*w, u*v*w, u**2*w, v*x*z, u**2*z, u*x*z**2;['u', 'v', 'y', 't', 'x', 'z', 'w']
398;z;z_w_y_v_u_t_x;13.50621929999943;584;67.078125;w*t, w*u, y*v, w*v, w*y, w**2, z*w, w*x**2, t**2*x, u*t*x, v*t*x, z*t*x, z*v*x, t**3, u*t**2, v*t**2, y*t**2, z*t**2, u**2*t, v*u*t, y*u*t, z*u*t, v**2*t, z*v*t, z*v*u, z*u**2*x, z**2*u*x, z**2*u**2;['z', 'w', 'y', 'v', 'u', 't', 'x']
399;u;u_t_v_z_y_x_w;12.333555600000182;493;67.078125;t*x, t*y, t*z, u*z, t*v, t**2, u*t, w**3, x*w**2, y*w**2, z*w**2, v*w**2, t*w**2, u*w**2, v*x*w, u*x*w, v*y*w, u*y*w, v*z*w, v**2*w, u*v*w, u**2*w, v*z*x, u*v*y, v**2*y*x, v**2*z*y;['u', 't', 'v', 'z', 'y', 'x', 'w']
400;v;v_t_x_z_y_w_u;6.486936699999205;467;67.0546875;t*w, t*y, v*y, t*z, t*x, t**2, v*t, w*u**2, t*u**2, w**2*u, y*w*u, z*w*u, x*w*u, v*w*u, v*z*u, w**3, y*w**2, z*w**2, x*w**2, v*w**2, x*z*w, v*z*w, v*x*w, v**2*w, v*x*z, z**2*u**2, x*z*u**2, x*z**2*u;['v', 't', 'x', 'z', 'y', 'w', 'u']
401;z;z_v_x_t_u_w_y;21.161990099999457;573;67.04296875;v*w, t*u, z*u, t**2, x*t, v*t, z*t, t*y**2, w**2*y, u*w*y, t*w*y, v**2*y, w**3, u*w**2, t*w**2, x*w**2, z*w**2, u**2*w, x*u*w, z*x*w, z*v*x, v*x*u*y;['z', 'v', 'x', 't', 'u', 'w', 'y']
402;w;w_v_y_x_u_z_t;28.300026200000502;791;64.16015625;w*t, w*u, w*x, v*y, w*y, w*v, w**2, t**3, z*t**2, u*t**2, x*t**2, y*t**2, v*t**2, u*z*t, x*z*t, v*z*t, u**2*t, x*u*t, y*u*t, v*u*t, v*x*t, v**2*t, w*z**2, v*u*z, v*x*z, x*u*z**2, x*u**2*z, y*u**2*z;['w', 'v', 'y', 'x', 'u', 'z', 't']
403;u;u_w_v_z_y_t_x;97.96088510000118;1632;64.16015625;u*t, w*y, w*z, u*z, w*v, w**2, u*w, w*x**2, t**2*x, z*t*x, v*t*x, w*t*x, v*z*x, t**3, y*t**2, z*t**2, v*t**2, w*t**2, v*y*t, v*z*t, v**2*t, u*v*y, v**2*y*x, v**2*z*y;['u', 'w', 'v', 'z', 'y', 't', 'x']
404;w;w_t_y_z_v_x_u;49.31034820000059;742;42.453125;t*v, w*v, w*z, w*y, t**2, w*t, w**2, t*u**2, w*u**2, t*x*u, w*x*u, z*v*u, y*v*u, t*z*u, t*y*u, w*x**2, z*v*x, y*v*x, t*z*x, y*v**2, y*z*v, y**2*v, z*x*u**2, y*z*u**2, z**2*x*u;['w', 't', 'y', 'z', 'v', 'x', 'u']
405;u;u_w_y_z_x_v_t;29.27388299999984;662;67.93359375;u*t, w*x, w*z, u*z, w*y, w**2, u*w, t**3, v*t**2, x*t**2, z*t**2, y*t**2, w*t**2, v**2*t, x*v*t, z*v*t, y*v*t, w*v*t, z*x*t, w*v**2, z*x*v, u*y*v, y*x*v**2, y**2*v**2;['u', 'w', 'y', 'z', 'x', 'v', 't']
406;t;t_x_y_z_w_v_u;26.26646979999896;635;67.95703125;t*v, w**2, t*w, t*z, t*y, t*x, t**2, w*u**2, t*u**2, w*v*u, z*v*u, y*v*u, z*w*u, y*w*u, x*w*u, w*v**2, y*v**2, z*w*v, y*w*v, x*w*v, y*z*v, x*z*v, y**2*v, x*y*v, x*z*w, y*z*u**2, x*z*u**2, x*z**2*u;['t', 'x', 'y', 'z', 'w', 'v', 'u']
407;t;t_u_z_x_v_w_y;2815.5433047000006;854;67.9609375;t*w, t*v, t*x, u*z, t*z, t*u, t**2, t*y**2, w**2*y, v*w*y, u*w*y, u*v*y, w**3, v*w**2, x*w**2, z*w**2, u*w**2, v**2*w, x*v*w, z*v*w, u*v*w, z*x*w, u*x*w, u**2*w, z*x*v, x*v**2*y, z*v**2*y;['t', 'u', 'z', 'x', 'v', 'w', 'y']
408;v;v_t_x_z_y_u_w;9.264147899999443;558;14.03515625;t*u, t*y, v*y, t*z, t*x, t**2, v*t, w**3, u*w**2, y*w**2, z*w**2, x*w**2, t*w**2, v*w**2, u**2*w, y*u*w, z*u*w, x*u*w, v*u*w, x*z*w, v*z*w, v*x*w, v**2*w, v*z*u, v*x*z, z**2*u**2, x*z*u**2, x*z**2*u;['v', 't', 'x', 'z', 'y', 'u', 'w']
409;v;v_z_t_w_u_x_y;46.0130836999997;709;66.55859375;z*u, w**2, t*w, v*w, t**2, z*t, v*t, t*y**2, t*x*y, w*u*y, t*u*y, v**2*y, t*x**2, w*u*x, t*u*x, z*w*x, v*z*x, w*u**2, t*u**2, v*u*x*y;['v', 'z', 't', 'w', 'u', 'x', 'y']
410;x;x_w_z_u_y_t_v;17.587037999999666;578;66.66015625;w*t, w*y, z*u, w*u, w*z, w**2, x*w, t*v**2, w*v**2, t**2*v, y*t*v, u*t*v, z*t*v, x*t*v, u*y*v, x*z*v, t**3, y*t**2, u*t**2, z*t**2, x*t**2, u*y*t, u**2*t, x*u*t, x*z*t, z*y*v**2, x*y*v**2;['x', 'w', 'z', 'u', 'y', 't', 'v']
411;z;z_t_v_w_u_y_x;56.76970360000087;897;72.9609375;z*u, w**2, v*w, t*w, t*v, t**2, z*t, t*x**2, t*y*x, w*u*x, t*u*x, z*w*x, z*v*x, t*y**2, w*u*y, t*u*y, v**2*y, w*u**2, t*u**2, v*u*y*x;['z', 't', 'v', 'w', 'u', 'y', 'x']
412;z;z_u_w_v_y_t_x;7.983239200000753;530;72.96875;u*t, w*y, w*v, w**2, u*w, z*w, z*u, w*x**2, t**2*x, v*t*x, w*t*x, z*t*x, z*v*x, t**3, y*t**2, v*t**2, w*t**2, z*t**2, v*y*t, v**2*t, z*v*t, u*v*y, v**2*y*x, z*v**2*y;['z', 'u', 'w', 'v', 'y', 't', 'x']
413;y;y_t_x_z_u_w_v;6.789643099999012;515;71.23828125;t*w, z*u, t*u, t*z, t*x, t**2, y*t, w*v**2, t*v**2, w**2*v, u*w*v, z*w*v, x*w*v, y*w*v, y*u*v, x*z*v, w**3, u*w**2, z*w**2, x*w**2, y*w**2, u**2*w, x*u*w, y*u*w, x*z*w, y*x*v**2, y**2*v**2;['y', 't', 'x', 'z', 'u', 'w', 'v']
414;v;v_w_x_y_z_t_u;11.087906499999008;542;70.98828125;w*t, w*z, w*y, v*y, w*x, w**2, v*w, t*u**2, w*u**2, t**2*u, z*t*u, y*t*u, x*t*u, v*t*u, v*z*u, t**3, z*t**2, y*t**2, x*t**2, v*t**2, x*z*t, v*z*t, v*x*t, v**2*t, v*x*z, y*z*u**2, x*z*u**2, x*z**2*u;['v', 'w', 'x', 'y', 'z', 't', 'u']
415;z;z_u_t_w_x_v_y;16.41888999999901;600;69.74609375;w**2, t*w, u*w, t**2, u*t, z*t, z*u, t*y**2, w*v*y, t*v*y, u*v*y, t*x*y, w*v**2, t*v**2, w*x*v, t*x*v, z*x*v, z*w*v, t*x**2, z*w*x, x*v**2*y, z*v**2*y;['z', 'u', 't', 'w', 'x', 'v', 'y']
416;z;z_v_y_t_w_u_x;12.578053200000795;607;69.5078125;t*w, v*w, t**2, y*t, v*t, z*t, v*y, t*x**2, w*u*x, t*u*x, w**2*x, z*w*x, z*v*x, w*u**2, t*u**2, w**2*u, y*w*u, z*w*u, z*v*u, w**3, y*w**2, z*w**2, z*u**2*x, z**2*u*x, z**2*u**2;['z', 'v', 'y', 't', 'w', 'u', 'x']
417;z;z_v_w_t_u_y_x;22.279007199998887;712;69.5390625;z*u, t**2, w*t, v*t, w**2, v*w, z*w, w*x**2, w*y*x, t*u*x, w*u*x, z*t*x, z*v*x, w*y**2, t*u*y, w*u*y, v**2*y, t*u**2, w*u**2, v*u*y*x;['z', 'v', 'w', 't', 'u', 'y', 'x']
418;u;u_z_v_t_w_y_x;15.659067200000209;675;69.546875;v*w, u*w, t**2, v*t, z*t, u*t, u*z, t*x**2, t*y*x, w**2*x, t*w*x, z*w*x, z*v*x, t*y**2, w**2*y, t*w*y, u*v*y, w**3, t*w**2, z*w**2, v**2*y*x, z*v**2*y;['u', 'z', 'v', 't', 'w', 'y', 'x']
419;x;x_t_v_w_y_z_u;13.10358400000041;632;69.55078125;t*y, w**2, v*w, t*w, t*v, t**2, x*t, w*u**2, t*u**2, w*z*u, v*z*u, t*z*u, w*y*u, v*y*u, x*w*u, t*z**2, v*y*z, x*w*z, x*v*z, v*y**2, v**2*y, x*v*y, y*z*u**2, x*z*u**2, x*z**2*u;['x', 't', 'v', 'w', 'y', 'z', 'u']
420;v;v_w_y_u_t_x_z;21.18986700000096;927;69.55078125;w*t, v*t, w*u, w*y, v*y, w**2, v*w, w*z**2, t*x*z, w*x*z, v*x*z, t**2*z, u*t*z, v*u*z, w*x**2, t**2*x, u*t*x, t**3, u*t**2, y*t**2, u**2*t, y*u*t, u*x*z**2, u**2*x*z, y*u**2*z;['v', 'w', 'y', 'u', 't', 'x', 'z']
