run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
261;x2;x2_x8_x9_x4_x3_x7_x10_x5_x6_x1;0.4110519000000039;141;61.44140625;x4, x9, x8, x2, x1**2, x6*x1, x10*x1, x3*x1, x5*x6, x10*x6, x3*x6, x5**2, x10*x5, x3*x5, x10**2, x3*x10, x7**2, x3**2, x6**3;['x2', 'x8', 'x9', 'x4', 'x3', 'x7', 'x10', 'x5', 'x6', 'x1']
262;x6;x6_x7_x1_x4_x3_x8_x5_x10_x9_x2;0.28297519999999565;140;61.4453125;x3, x1, x7, x6, x2**2, x9*x2, x8*x2, x9**2, x10*x9, x5*x9, x8*x9, x10**2, x5*x10, x8*x10, x5**2, x8*x5, x8**2, x4**2;['x6', 'x7', 'x1', 'x4', 'x3', 'x8', 'x5', 'x10', 'x9', 'x2']
263;x6;x6_x4_x7_x1_x8_x9_x5_x2_x10_x3;0.6051039999999972;167;61.46875;x8, x1, x4, x6, x10*x3, x2*x3, x5*x3, x9*x3, x2*x10, x5*x10, x9*x10, x2**2, x5*x2, x9*x2, x5**2, x9*x5, x9**2, x7**2, x3**3, x10**3;['x6', 'x4', 'x7', 'x1', 'x8', 'x9', 'x5', 'x2', 'x10', 'x3']
264;x1;x1_x9_x6_x7_x5_x3_x10_x4_x2_x8;0.5109076000000101;137;61.46875;x3, x7, x9, x1, x2*x8, x10*x8, x5*x8, x6*x8, x2**2, x5*x2, x6*x2, x4**2, x10**2, x5*x10, x6*x10, x5**2, x6*x5, x6**2, x8**3;['x1', 'x9', 'x6', 'x7', 'x5', 'x3', 'x10', 'x4', 'x2', 'x8']
265;x9;x9_x2_x6_x8_x7_x1_x5_x10_x3_x4;0.5847880000000032;166;61.46875;x7, x8, x2, x9, x4**2, x10*x3, x5*x3, x1*x3, x6*x3, x5*x10, x1*x10, x6*x10, x5**2, x1*x5, x6*x5, x1**2, x6*x1, x6**2, x3**3, x10**3;['x9', 'x2', 'x6', 'x8', 'x7', 'x1', 'x5', 'x10', 'x3', 'x4']
266;x2;x2_x8_x7_x9_x5_x6_x1_x3_x10_x4;0.7204599000000087;169;61.46875;x9, x7, x8, x2, x4**2, x1*x10, x6*x10, x5*x10, x3**2, x1*x3, x6*x3, x5*x3, x1**2, x6*x1, x5*x1, x6**2, x5*x6, x5**2, x10**3, x3*x10**2;['x2', 'x8', 'x7', 'x9', 'x5', 'x6', 'x1', 'x3', 'x10', 'x4']
267;x10;x10_x6_x5_x4_x9_x7_x8_x1_x3_x2;0.16590539999999976;127;61.46875;x8, x4, x6, x10, x2**2, x1*x2, x9*x2, x3**2, x1*x3, x9*x3, x5*x3, x1**2, x9*x1, x5*x1, x7**2, x9**2, x5*x9, x5**2;['x10', 'x6', 'x5', 'x4', 'x9', 'x7', 'x8', 'x1', 'x3', 'x2']
268;x7;x7_x6_x2_x4_x8_x9_x1_x3_x5_x10;0.5320904000000155;154;61.46875;x9, x8, x6, x7, x3*x10, x1*x10, x2*x10, x5**2, x3*x5, x1*x5, x2*x5, x3**2, x1*x3, x2*x3, x1**2, x2*x1, x4**2, x2**2, x10**3, x5*x10**2;['x7', 'x6', 'x2', 'x4', 'x8', 'x9', 'x1', 'x3', 'x5', 'x10']
269;x9;x9_x5_x7_x10_x1_x8_x4_x3_x6_x2;0.14606280000000993;126;61.46875;x8, x7, x5, x9, x2**2, x1*x2, x10*x2, x6**2, x3*x6, x1*x6, x10*x6, x3**2, x1*x3, x10*x3, x4**2, x1**2, x10*x1, x10**2;['x9', 'x5', 'x7', 'x10', 'x1', 'x8', 'x4', 'x3', 'x6', 'x2']
270;x8;x8_x9_x5_x3_x10_x2_x1_x4_x7_x6;0.29714029999999525;159;61.47265625;x4, x5, x9, x8, x1*x6, x10*x6, x3*x6, x7**2, x1**2, x2*x1, x10*x1, x3*x1, x2**2, x10*x2, x3*x2, x10**2, x3*x10, x3**2, x6**3, x2*x6**2;['x8', 'x9', 'x5', 'x3', 'x10', 'x2', 'x1', 'x4', 'x7', 'x6']
271;x3;x3_x5_x2_x9_x1_x10_x6_x7_x8_x4;0.40509570000000394;153;61.47265625;x7, x2, x5, x3, x4**2, x6*x8, x10*x8, x1*x8, x9*x8, x10*x6, x1*x6, x9*x6, x10**2, x1*x10, x9*x10, x1**2, x9*x1, x9**2, x8**3, x6**3;['x3', 'x5', 'x2', 'x9', 'x1', 'x10', 'x6', 'x7', 'x8', 'x4']
272;x3;x3_x9_x7_x4_x10_x6_x5_x1_x8_x2;0.1929508999999996;127;61.4765625;x10, x7, x9, x3, x2**2, x1*x2, x6*x2, x8**2, x1*x8, x5*x8, x6*x8, x1**2, x5*x1, x6*x1, x5**2, x6*x5, x6**2, x4**2;['x3', 'x9', 'x7', 'x4', 'x10', 'x6', 'x5', 'x1', 'x8', 'x2']
273;x8;x8_x5_x2_x3_x4_x7_x10_x6_x9_x1;0.2086061999999913;125;61.4765625;x4, x2, x5, x8, x1**2, x6*x1, x10*x1, x3*x1, x9**2, x10*x9, x3*x9, x6**2, x10*x6, x3*x6, x10**2, x3*x10, x7**2, x3**2;['x8', 'x5', 'x2', 'x3', 'x4', 'x7', 'x10', 'x6', 'x9', 'x1']
274;x8;x8_x9_x3_x4_x2_x1_x6_x5_x7_x10;0.6050241000000085;153;61.48828125;x4, x3, x9, x8, x6*x10, x1*x10, x2*x10, x7**2, x5**2, x6*x5, x1*x5, x2*x5, x6**2, x1*x6, x2*x6, x1**2, x2*x1, x2**2, x10**3, x5*x10**2;['x8', 'x9', 'x3', 'x4', 'x2', 'x1', 'x6', 'x5', 'x7', 'x10']
275;x6;x6_x10_x9_x1_x7_x5_x3_x4_x2_x8;0.24810160000001247;139;61.48828125;x3, x7, x10, x6, x2*x8, x5*x8, x1*x8, x9*x8, x2**2, x1*x2, x9*x2, x4**2, x5**2, x1*x5, x9*x5, x1**2, x9*x1, x9**2, x8**3;['x6', 'x10', 'x9', 'x1', 'x7', 'x5', 'x3', 'x4', 'x2', 'x8']
276;x8;x8_x6_x7_x4_x10_x3_x1_x2_x9_x5;0.3488442999999961;153;61.48828125;x10, x7, x6, x8, x2*x5, x1*x5, x3*x5, x9**2, x2*x9, x1*x9, x3*x9, x2**2, x1*x2, x3*x2, x1**2, x3*x1, x3**2, x4**2, x5**3, x9*x5**2;['x8', 'x6', 'x7', 'x4', 'x10', 'x3', 'x1', 'x2', 'x9', 'x5']
277;x3;x3_x5_x7_x6_x8_x9_x1_x4_x2_x10;0.33590390000000525;153;61.48828125;x6, x7, x5, x3, x1*x10, x9*x10, x8*x10, x2**2, x1*x2, x9*x2, x8*x2, x4**2, x1**2, x9*x1, x8*x1, x9**2, x8*x9, x8**2, x10**3, x2*x10**2;['x3', 'x5', 'x7', 'x6', 'x8', 'x9', 'x1', 'x4', 'x2', 'x10']
278;x2;x2_x4_x9_x6_x5_x7_x1_x8_x10_x3;0.5523611999999787;167;61.48828125;x8, x9, x4, x2, x10*x3, x1*x3, x5*x3, x6*x3, x1*x10, x5*x10, x6*x10, x1**2, x5*x1, x6*x1, x7**2, x5**2, x6*x5, x6**2, x3**3, x10**3;['x2', 'x4', 'x9', 'x6', 'x5', 'x7', 'x1', 'x8', 'x10', 'x3']
279;x6;x6_x8_x10_x4_x2_x1_x9_x5_x7_x3;0.30258769999997526;156;61.48828125;x4, x10, x8, x6, x5*x3, x9*x3, x1*x3, x2*x3, x7**2, x9*x5, x1*x5, x2*x5, x9**2, x1*x9, x2*x9, x1**2, x2*x1, x2**2, x3**3, x5**3;['x6', 'x8', 'x10', 'x4', 'x2', 'x1', 'x9', 'x5', 'x7', 'x3']
280;x5;x5_x3_x1_x4_x7_x10_x6_x8_x9_x2;0.1272775999999851;126;61.48828125;x10, x4, x3, x5, x2**2, x9*x2, x1*x2, x9**2, x8*x9, x6*x9, x1*x9, x8**2, x6*x8, x1*x8, x6**2, x1*x6, x7**2, x1**2;['x5', 'x3', 'x1', 'x4', 'x7', 'x10', 'x6', 'x8', 'x9', 'x2']
281;x3;x3_x2_x9_x7_x10_x5_x6_x8_x4_x1;0.3496825999999942;142;61.48828125;x7, x9, x2, x3, x1**2, x8*x1, x6*x1, x10*x1, x4**2, x6*x8, x5*x8, x10*x8, x6**2, x5*x6, x10*x6, x5**2, x10*x5, x10**2, x8**3;['x3', 'x2', 'x9', 'x7', 'x10', 'x5', 'x6', 'x8', 'x4', 'x1']
282;x6;x6_x7_x2_x9_x8_x5_x10_x1_x4_x3;0.3782803000000001;154;61.48828125;x8, x9, x7, x6, x1*x3, x10*x3, x5*x3, x2*x3, x4**2, x1**2, x5*x1, x2*x1, x10**2, x5*x10, x2*x10, x5**2, x2*x5, x2**2, x3**3;['x6', 'x7', 'x2', 'x9', 'x8', 'x5', 'x10', 'x1', 'x4', 'x3']
283;x8;x8_x7_x6_x4_x2_x3_x10_x9_x5_x1;0.2560367000000099;154;61.4921875;x3, x6, x7, x8, x1**2, x9*x1, x10*x1, x2*x1, x9*x5, x10*x5, x2*x5, x9**2, x10*x9, x2*x9, x10**2, x2*x10, x2**2, x4**2, x5**2*x1, x5**3;['x8', 'x7', 'x6', 'x4', 'x2', 'x3', 'x10', 'x9', 'x5', 'x1']
284;x2;x2_x1_x9_x5_x3_x10_x8_x6_x7_x4;1.1951440999999932;184;62.35546875;x7, x3, x1, x2, x4**2, x10*x6, x5*x6, x9*x6, x8**2, x10*x8, x5*x8, x9*x8, x10**2, x5*x10, x9*x10, x5**2, x9*x5, x9**2, x6**3, x8*x6**2;['x2', 'x1', 'x9', 'x5', 'x3', 'x10', 'x8', 'x6', 'x7', 'x4']
285;x3;x3_x2_x5_x8_x1_x4_x7_x6_x9_x10;0.47735910000000104;182;62.35546875;x4, x5, x2, x3, x6*x10, x1*x10, x8*x10, x9**2, x6*x9, x1*x9, x8*x9, x6**2, x1*x6, x8*x6, x7**2, x1**2, x8*x1, x8**2, x10**3, x9*x10**2;['x3', 'x2', 'x5', 'x8', 'x1', 'x4', 'x7', 'x6', 'x9', 'x10']
286;x9;x9_x2_x10_x8_x3_x1_x6_x7_x4_x5;0.5455826999999829;154;62.35546875;x7, x8, x2, x9, x1*x5, x3*x5, x10*x5, x4**2, x6**2, x1*x6, x3*x6, x10*x6, x1**2, x3*x1, x10*x1, x3**2, x10*x3, x10**2, x5**3, x6*x5**2;['x9', 'x2', 'x10', 'x8', 'x3', 'x1', 'x6', 'x7', 'x4', 'x5']
287;x6;x6_x10_x5_x7_x8_x9_x4_x1_x3_x2;0.16702860000000896;125;62.35546875;x8, x7, x10, x6, x2**2, x1*x2, x9*x2, x3**2, x1*x3, x9*x3, x5*x3, x1**2, x9*x1, x5*x1, x4**2, x9**2, x5*x9, x5**2;['x6', 'x10', 'x5', 'x7', 'x8', 'x9', 'x4', 'x1', 'x3', 'x2']
288;x4;x4_x5_x2_x3_x6_x8_x1_x10_x7_x9;0.3120846000000199;152;62.35546875;x3, x2, x5, x4, x1*x9, x8*x9, x6*x9, x7**2, x10**2, x1*x10, x8*x10, x6*x10, x1**2, x8*x1, x6*x1, x8**2, x6*x8, x6**2, x9**3, x10*x9**2;['x4', 'x5', 'x2', 'x3', 'x6', 'x8', 'x1', 'x10', 'x7', 'x9']
289;x1;x1_x10_x9_x4_x3_x2_x8_x7_x6_x5;0.8866019999999821;211;62.35546875;x3, x4, x10, x1, x8*x5, x2*x5, x9*x5, x6**2, x8*x6, x2*x6, x9*x6, x7**2, x8**2, x2*x8, x9*x8, x2**2, x9*x2, x9**2, x5**3, x6*x5**2;['x1', 'x10', 'x9', 'x4', 'x3', 'x2', 'x8', 'x7', 'x6', 'x5']
290;x3;x3_x9_x8_x1_x6_x7_x10_x5_x2_x4;0.2772225000000219;124;62.359375;x7, x8, x9, x3, x4**2, x2**2, x6*x2, x1*x2, x5**2, x10*x5, x6*x5, x1*x5, x10**2, x6*x10, x1*x10, x6**2, x1*x6, x1**2;['x3', 'x9', 'x8', 'x1', 'x6', 'x7', 'x10', 'x5', 'x2', 'x4']
291;x4;x4_x10_x5_x3_x8_x7_x9_x2_x6_x1;0.2511731000000168;138;62.359375;x3, x5, x10, x4, x1**2, x6*x1, x2*x1, x8*x1, x2*x6, x9*x6, x8*x6, x2**2, x9*x2, x8*x2, x9**2, x8*x9, x7**2, x8**2, x6**3;['x4', 'x10', 'x5', 'x3', 'x8', 'x7', 'x9', 'x2', 'x6', 'x1']
292;x9;x9_x1_x7_x5_x8_x3_x4_x6_x10_x2;0.3026212999999984;123;62.359375;x8, x7, x1, x9, x2**2, x6*x2, x5*x2, x10**2, x6*x10, x3*x10, x5*x10, x6**2, x3*x6, x5*x6, x4**2, x3**2, x5*x3, x5**2;['x9', 'x1', 'x7', 'x5', 'x8', 'x3', 'x4', 'x6', 'x10', 'x2']
293;x4;x4_x3_x7_x10_x6_x2_x1_x5_x8_x9;0.4584084999999902;153;62.359375;x6, x10, x3, x4, x5*x9, x1*x9, x2*x9, x8**2, x5*x8, x1*x8, x2*x8, x5**2, x1*x5, x2*x5, x1**2, x2*x1, x2**2, x7**2, x9**3, x8*x9**2;['x4', 'x3', 'x7', 'x10', 'x6', 'x2', 'x1', 'x5', 'x8', 'x9']
294;x10;x10_x8_x2_x7_x1_x4_x6_x9_x5_x3;0.5013280000000009;152;62.359375;x7, x2, x8, x10, x5*x3, x9*x3, x6*x3, x1*x3, x9*x5, x6*x5, x1*x5, x9**2, x6*x9, x1*x9, x6**2, x1*x6, x4**2, x1**2, x3**3, x5**3;['x10', 'x8', 'x2', 'x7', 'x1', 'x4', 'x6', 'x9', 'x5', 'x3']
295;x8;x8_x2_x5_x9_x10_x7_x6_x4_x3_x1;0.4401373000000035;140;46.359375;x7, x5, x2, x8, x1**2, x3*x1, x6*x1, x9*x1, x6*x3, x10*x3, x9*x3, x4**2, x6**2, x10*x6, x9*x6, x10**2, x9*x10, x9**2, x3**3;['x8', 'x2', 'x5', 'x9', 'x10', 'x7', 'x6', 'x4', 'x3', 'x1']
296;x3;x3_x6_x7_x10_x4_x2_x5_x9_x8_x1;0.17659249999999815;139;46.359375;x10, x7, x6, x3, x1**2, x8*x1, x5*x1, x2*x1, x9*x8, x5*x8, x2*x8, x9**2, x5*x9, x2*x9, x5**2, x2*x5, x2**2, x4**2, x8**3;['x3', 'x6', 'x7', 'x10', 'x4', 'x2', 'x5', 'x9', 'x8', 'x1']
297;x10;x10_x3_x7_x2_x4_x9_x8_x1_x5_x6;0.4392210999999975;157;46.359375;x2, x7, x3, x10, x1*x6, x8*x6, x9*x6, x5**2, x1*x5, x8*x5, x9*x5, x1**2, x8*x1, x9*x1, x8**2, x9*x8, x9**2, x4**2, x6**3, x5*x6**2;['x10', 'x3', 'x7', 'x2', 'x4', 'x9', 'x8', 'x1', 'x5', 'x6']
298;x1;x1_x7_x5_x10_x6_x2_x4_x9_x8_x3;0.5022213999999963;165;46.359375;x8, x10, x7, x1, x9*x3, x2*x3, x6*x3, x5*x3, x2*x9, x6*x9, x5*x9, x4**2, x2**2, x6*x2, x5*x2, x6**2, x5*x6, x5**2, x3**3, x9**3;['x1', 'x7', 'x5', 'x10', 'x6', 'x2', 'x4', 'x9', 'x8', 'x3']
299;x6;x6_x9_x3_x2_x10_x1_x8_x7_x5_x4;0.323133399999989;154;46.359375;x7, x3, x9, x6, x4**2, x8*x5, x10*x5, x2*x5, x8**2, x1*x8, x10*x8, x2*x8, x1**2, x10*x1, x2*x1, x10**2, x2*x10, x2**2, x5**3, x1*x5**2;['x6', 'x9', 'x3', 'x2', 'x10', 'x1', 'x8', 'x7', 'x5', 'x4']
300;x8;x8_x3_x9_x6_x10_x4_x7_x5_x1_x2;0.27336389999999255;125;46.359375;x4, x9, x3, x8, x2**2, x1*x2, x6*x2, x1**2, x5*x1, x10*x1, x6*x1, x5**2, x10*x5, x6*x5, x7**2, x10**2, x6*x10, x6**2;['x8', 'x3', 'x9', 'x6', 'x10', 'x4', 'x7', 'x5', 'x1', 'x2']
301;x3;x3_x5_x1_x4_x7_x2_x6_x10_x9_x8;0.37786639999998783;151;46.359375;x2, x4, x5, x3, x9*x8, x10*x8, x6*x8, x1*x8, x10*x9, x6*x9, x1*x9, x10**2, x6*x10, x1*x10, x6**2, x1*x6, x7**2, x1**2, x8**3, x9**3;['x3', 'x5', 'x1', 'x4', 'x7', 'x2', 'x6', 'x10', 'x9', 'x8']
302;x10;x10_x1_x5_x6_x3_x9_x4_x7_x8_x2;0.23127249999998867;127;46.359375;x4, x3, x1, x10, x2**2, x9*x2, x5*x2, x8**2, x9*x8, x6*x8, x5*x8, x7**2, x9**2, x6*x9, x5*x9, x6**2, x5*x6, x5**2;['x10', 'x1', 'x5', 'x6', 'x3', 'x9', 'x4', 'x7', 'x8', 'x2']
303;x4;x4_x1_x9_x3_x2_x6_x5_x8_x10_x7;0.685033599999997;154;46.359375;x3, x9, x1, x4, x7**2, x5*x10, x6*x10, x2*x10, x8**2, x5*x8, x6*x8, x2*x8, x5**2, x6*x5, x2*x5, x6**2, x2*x6, x2**2, x10**3, x8*x10**2;['x4', 'x1', 'x9', 'x3', 'x2', 'x6', 'x5', 'x8', 'x10', 'x7']
304;x1;x1_x2_x8_x4_x6_x10_x9_x3_x7_x5;0.7122981999999922;155;46.359375;x4, x8, x2, x1, x3*x5, x10*x5, x6*x5, x7**2, x3**2, x9*x3, x10*x3, x6*x3, x9**2, x10*x9, x6*x9, x10**2, x6*x10, x6**2, x5**3, x9*x5**2;['x1', 'x2', 'x8', 'x4', 'x6', 'x10', 'x9', 'x3', 'x7', 'x5']
305;x1;x1_x2_x4_x3_x7_x5_x8_x9_x6_x10;0.6364508000000058;167;46.359375;x3, x4, x2, x1, x9*x10, x8*x10, x5*x10, x6**2, x9*x6, x8*x6, x5*x6, x9**2, x8*x9, x5*x9, x8**2, x5*x8, x5**2, x7**2, x10**3, x6*x10**2;['x1', 'x2', 'x4', 'x3', 'x7', 'x5', 'x8', 'x9', 'x6', 'x10']
306;x4;x4_x1_x3_x9_x8_x6_x10_x2_x7_x5;0.5536075999999923;152;46.4296875;x9, x3, x1, x4, x10*x5, x6*x5, x8*x5, x7**2, x2**2, x10*x2, x6*x2, x8*x2, x10**2, x6*x10, x8*x10, x6**2, x8*x6, x8**2, x5**3, x2*x5**2;['x4', 'x1', 'x3', 'x9', 'x8', 'x6', 'x10', 'x2', 'x7', 'x5']
307;x2;x2_x3_x6_x9_x4_x10_x5_x1_x7_x8;0.319283200000001;136;46.4296875;x4, x9, x3, x2, x1*x8, x5*x8, x10*x8, x6*x8, x7**2, x1**2, x10*x1, x6*x1, x5**2, x10*x5, x6*x5, x10**2, x6*x10, x6**2, x8**3;['x2', 'x3', 'x6', 'x9', 'x4', 'x10', 'x5', 'x1', 'x7', 'x8']
308;x3;x3_x2_x8_x10_x4_x5_x7_x9_x1_x6;0.37786199999999326;157;46.43359375;x4, x8, x2, x3, x1*x6, x5*x6, x10*x6, x1**2, x9*x1, x5*x1, x10*x1, x9**2, x5*x9, x10*x9, x7**2, x5**2, x10*x5, x10**2, x6**3, x9*x6**2;['x3', 'x2', 'x8', 'x10', 'x4', 'x5', 'x7', 'x9', 'x1', 'x6']
309;x1;x1_x8_x9_x6_x7_x4_x2_x10_x5_x3;0.7025135000000091;163;46.44140625;x7, x9, x8, x1, x5*x3, x10*x3, x2*x3, x6*x3, x10*x5, x2*x5, x6*x5, x10**2, x2*x10, x6*x10, x2**2, x6*x2, x4**2, x6**2, x3**3, x5**3;['x1', 'x8', 'x9', 'x6', 'x7', 'x4', 'x2', 'x10', 'x5', 'x3']
310;x8;x8_x7_x9_x10_x6_x3_x1_x2_x5_x4;0.3403172000000154;153;46.453125;x10, x9, x7, x8, x4**2, x1*x5, x3*x5, x6*x5, x2**2, x1*x2, x3*x2, x6*x2, x1**2, x3*x1, x6*x1, x3**2, x6*x3, x6**2, x5**3, x2*x5**2;['x8', 'x7', 'x9', 'x10', 'x6', 'x3', 'x1', 'x2', 'x5', 'x4']
311;x5;x5_x1_x9_x6_x3_x4_x8_x10_x7_x2;0.18781830000000355;123;46.453125;x4, x3, x9, x5, x2**2, x6*x2, x1*x2, x7**2, x10**2, x8*x10, x6*x10, x1*x10, x8**2, x6*x8, x1*x8, x6**2, x1*x6, x1**2;['x5', 'x1', 'x9', 'x6', 'x3', 'x4', 'x8', 'x10', 'x7', 'x2']
312;x6;x6_x8_x1_x3_x9_x10_x7_x4_x5_x2;0.31631300000000806;142;46.453125;x7, x1, x8, x6, x2**2, x9*x2, x3*x2, x5**2, x10*x5, x9*x5, x3*x5, x4**2, x10**2, x9*x10, x3*x10, x9**2, x3*x9, x3**2;['x6', 'x8', 'x1', 'x3', 'x9', 'x10', 'x7', 'x4', 'x5', 'x2']
313;x7;x7_x4_x8_x5_x6_x2_x10_x3_x1_x9;0.2348158000000069;154;46.453125;x6, x5, x8, x7, x1*x9, x10*x9, x2*x9, x1**2, x3*x1, x10*x1, x2*x1, x3**2, x10*x3, x2*x3, x10**2, x2*x10, x2**2, x4**2, x9**3, x3*x9**2;['x7', 'x4', 'x8', 'x5', 'x6', 'x2', 'x10', 'x3', 'x1', 'x9']
314;x2;x2_x4_x10_x6_x1_x7_x8_x3_x5_x9;0.5078493000000037;170;46.453125;x8, x10, x4, x2, x3*x9, x1*x9, x6*x9, x5**2, x3*x5, x1*x5, x6*x5, x3**2, x1*x3, x6*x3, x7**2, x1**2, x6*x1, x6**2, x9**3, x5*x9**2;['x2', 'x4', 'x10', 'x6', 'x1', 'x7', 'x8', 'x3', 'x5', 'x9']
315;x6;x6_x8_x10_x7_x9_x2_x4_x3_x1_x5;0.2489639000000068;157;46.453125;x7, x10, x8, x6, x3*x5, x2*x5, x9*x5, x1**2, x3*x1, x2*x1, x9*x1, x3**2, x2*x3, x9*x3, x4**2, x2**2, x9*x2, x9**2, x5**3, x1*x5**2;['x6', 'x8', 'x10', 'x7', 'x9', 'x2', 'x4', 'x3', 'x1', 'x5']
316;x1;x1_x4_x5_x8_x2_x6_x9_x7_x10_x3;0.597102499999977;163;46.453125;x2, x8, x4, x1, x10*x3, x9*x3, x6*x3, x5*x3, x9*x10, x6*x10, x5*x10, x7**2, x9**2, x6*x9, x5*x9, x6**2, x5*x6, x5**2, x3**3, x10**3;['x1', 'x4', 'x5', 'x8', 'x2', 'x6', 'x9', 'x7', 'x10', 'x3']
317;x10;x10_x4_x5_x2_x9_x3_x1_x8_x7_x6;0.26391160000000013;155;46.453125;x3, x5, x4, x10, x1*x6, x9*x6, x2*x6, x7**2, x8**2, x1*x8, x9*x8, x2*x8, x1**2, x9*x1, x2*x1, x9**2, x2*x9, x2**2, x6**3, x8*x6**2;['x10', 'x4', 'x5', 'x2', 'x9', 'x3', 'x1', 'x8', 'x7', 'x6']
318;x1;x1_x4_x8_x9_x7_x10_x2_x5_x3_x6;0.8523742000000141;213;46.453125;x9, x8, x4, x1, x5*x6, x2*x6, x10*x6, x3**2, x5*x3, x2*x3, x10*x3, x5**2, x2*x5, x10*x5, x2**2, x10*x2, x10**2, x7**2, x6**3, x3*x6**2;['x1', 'x4', 'x8', 'x9', 'x7', 'x10', 'x2', 'x5', 'x3', 'x6']
319;x10;x10_x5_x3_x9_x8_x1_x4_x2_x7_x6;0.3207851999999889;159;46.453125;x4, x3, x5, x10, x1*x6, x8*x6, x9*x6, x7**2, x2**2, x1*x2, x8*x2, x9*x2, x1**2, x8*x1, x9*x1, x8**2, x9*x8, x9**2, x6**3, x2*x6**2;['x10', 'x5', 'x3', 'x9', 'x8', 'x1', 'x4', 'x2', 'x7', 'x6']
320;x3;x3_x6_x10_x5_x1_x2_x4_x9_x7_x8;0.2544684000000075;171;46.453125;x4, x10, x6, x3, x9*x8, x2*x8, x1*x8, x5*x8, x7**2, x2*x9, x1*x9, x5*x9, x2**2, x1*x2, x5*x2, x1**2, x5*x1, x5**2, x8**3, x9**3;['x3', 'x6', 'x10', 'x5', 'x1', 'x2', 'x4', 'x9', 'x7', 'x8']
321;x3;x3_x4_x6_x1_x9_x7_x10_x8_x5_x2;0.27957250000000045;125;46.45703125;x1, x6, x4, x3, x2**2, x10*x2, x9*x2, x5**2, x8*x5, x10*x5, x9*x5, x8**2, x10*x8, x9*x8, x10**2, x9*x10, x7**2, x9**2;['x3', 'x4', 'x6', 'x1', 'x9', 'x7', 'x10', 'x8', 'x5', 'x2']
322;x4;x4_x5_x8_x10_x1_x9_x7_x3_x2_x6;0.32535280000001876;154;46.45703125;x10, x8, x5, x4, x3*x6, x9*x6, x1*x6, x2**2, x3*x2, x9*x2, x1*x2, x3**2, x9*x3, x1*x3, x7**2, x9**2, x1*x9, x1**2, x6**3, x2*x6**2;['x4', 'x5', 'x8', 'x10', 'x1', 'x9', 'x7', 'x3', 'x2', 'x6']
323;x1;x1_x4_x7_x3_x9_x2_x6_x10_x8_x5;0.8297984000000156;154;46.45703125;x9, x3, x4, x1, x8*x5, x6*x5, x2*x5, x8**2, x10*x8, x6*x8, x2*x8, x10**2, x6*x10, x2*x10, x6**2, x2*x6, x2**2, x7**2, x5**3, x10*x5**2;['x1', 'x4', 'x7', 'x3', 'x9', 'x2', 'x6', 'x10', 'x8', 'x5']
324;x1;x1_x7_x9_x8_x3_x4_x2_x10_x6_x5;1.0751281999999946;184;46.45703125;x8, x9, x7, x1, x10*x5, x2*x5, x3*x5, x6**2, x10*x6, x2*x6, x3*x6, x10**2, x2*x10, x3*x10, x2**2, x3*x2, x4**2, x3**2, x5**3, x6*x5**2;['x1', 'x7', 'x9', 'x8', 'x3', 'x4', 'x2', 'x10', 'x6', 'x5']
325;x7;x7_x1_x8_x10_x2_x4_x3_x5_x9_x6;1.3384619999999927;250;46.45703125;x10, x8, x1, x7, x5*x6, x3*x6, x2*x6, x9**2, x5*x9, x3*x9, x2*x9, x5**2, x3*x5, x2*x5, x3**2, x2*x3, x4**2, x2**2, x6**3, x9*x6**2;['x7', 'x1', 'x8', 'x10', 'x2', 'x4', 'x3', 'x5', 'x9', 'x6']
326;x6;x6_x4_x7_x2_x1_x9_x8_x5_x10_x3;0.7577683000000093;186;46.45703125;x8, x1, x4, x6, x10*x3, x5*x3, x9*x3, x2*x3, x5*x10, x9*x10, x2*x10, x5**2, x9*x5, x2*x5, x9**2, x2*x9, x2**2, x7**2, x3**3, x10**3;['x6', 'x4', 'x7', 'x2', 'x1', 'x9', 'x8', 'x5', 'x10', 'x3']
327;x5;x5_x3_x2_x7_x1_x8_x10_x4_x9_x6;0.3749721000000079;154;46.45703125;x7, x2, x3, x5, x10*x6, x8*x6, x1*x6, x9**2, x10*x9, x8*x9, x1*x9, x4**2, x10**2, x8*x10, x1*x10, x8**2, x1*x8, x1**2, x6**3, x9*x6**2;['x5', 'x3', 'x2', 'x7', 'x1', 'x8', 'x10', 'x4', 'x9', 'x6']
328;x10;x10_x9_x7_x2_x4_x5_x6_x3_x8_x1;0.30595710000000054;139;46.45703125;x3, x7, x9, x10, x1**2, x8*x1, x6*x1, x2*x1, x6*x8, x5*x8, x2*x8, x6**2, x5*x6, x2*x6, x5**2, x2*x5, x4**2, x2**2, x8**3;['x10', 'x9', 'x7', 'x2', 'x4', 'x5', 'x6', 'x3', 'x8', 'x1']
329;x3;x3_x7_x2_x5_x10_x4_x1_x6_x8_x9;0.4595805000000155;171;46.45703125;x5, x2, x7, x3, x6*x9, x1*x9, x10*x9, x8**2, x6*x8, x1*x8, x10*x8, x6**2, x1*x6, x10*x6, x1**2, x10*x1, x4**2, x10**2, x9**3, x8*x9**2;['x3', 'x7', 'x2', 'x5', 'x10', 'x4', 'x1', 'x6', 'x8', 'x9']
