run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
69;x6;x6_x5_x3_x1_x4_x2;7.8383817000000136;348;67.46484375;x5, x6*x2, x4**2, x1*x4, x3*x4, x6*x4, x1**2, x3*x1, x6*x1, x3**2, x6*x3, x6**2, x2**3, x4*x2**2, x1*x2**2, x3*x2**2;['x6', 'x5', 'x3', 'x1', 'x4', 'x2']
70;x3;x3_x2_x5_x6_x1_x4;2.456916499999977;168;70.53515625;x3, x2*x4, x1**2, x6*x1, x5*x1, x2*x1, x6**2, x5*x6, x2*x6, x5**2, x2*x5, x2**2, x4**3, x1*x4**2, x6*x4**2, x5*x4**2;['x3', 'x2', 'x5', 'x6', 'x1', 'x4']
71;x6;x6_x2_x1_x3_x4_x5;7.4112424999999575;347;70.53515625;x2, x6*x5, x4**2, x3*x4, x1*x4, x6*x4, x3**2, x1*x3, x6*x3, x1**2, x6*x1, x6**2, x5**3, x4*x5**2, x3*x5**2, x1*x5**2;['x6', 'x2', 'x1', 'x3', 'x4', 'x5']
72;x6;x6_x4_x5_x1_x3_x2;7.007347699999968;357;68.3203125;x4, x6*x2, x3**2, x1*x3, x5*x3, x6*x3, x1**2, x5*x1, x6*x1, x5**2, x6*x5, x6**2, x2**3, x3*x2**2, x1*x2**2, x5*x2**2;['x6', 'x4', 'x5', 'x1', 'x3', 'x2']
73;x5;x5_x3_x4_x2_x6_x1;1.7985952000000225;166;68.0703125;x5, x3*x1, x6**2, x2*x6, x4*x6, x3*x6, x2**2, x4*x2, x3*x2, x4**2, x3*x4, x3**2, x1**3, x6*x1**2, x2*x1**2, x4*x1**2;['x5', 'x3', 'x4', 'x2', 'x6', 'x1']
74;x3;x3_x4_x2_x5_x1_x6;1.5220357999999692;151;68.0703125;x3, x4*x6, x1**2, x5*x1, x2*x1, x4*x1, x5**2, x2*x5, x4*x5, x2**2, x4*x2, x4**2, x6**3, x1*x6**2, x5*x6**2, x2*x6**2;['x3', 'x4', 'x2', 'x5', 'x1', 'x6']
75;x6;x6_x2_x4_x3_x5_x1;9.02854659999997;344;68.57421875;x2, x6*x1, x5**2, x3*x5, x4*x5, x6*x5, x3**2, x4*x3, x6*x3, x4**2, x6*x4, x6**2, x1**3, x5*x1**2, x3*x1**2, x4*x1**2;['x6', 'x2', 'x4', 'x3', 'x5', 'x1']
76;x4;x4_x6_x2_x3_x5_x1;9.69220180000002;346;68.62890625;x4, x6*x1, x5**2, x3*x5, x2*x5, x6*x5, x3**2, x2*x3, x6*x3, x2**2, x6*x2, x6**2, x1**3, x5*x1**2, x3*x1**2, x2*x1**2;['x4', 'x6', 'x2', 'x3', 'x5', 'x1']
77;x1;x1_x5_x2_x4_x3_x6;1.6259883000000173;144;68.62890625;x1, x5*x6, x3**2, x4*x3, x2*x3, x5*x3, x4**2, x2*x4, x5*x4, x2**2, x5*x2, x5**2, x6**3, x3*x6**2, x4*x6**2, x2*x6**2;['x1', 'x5', 'x2', 'x4', 'x3', 'x6']
78;x1;x1_x6_x5_x4_x2_x3;7.9240892999999915;348;68.3125;x1, x6*x3, x2**2, x4*x2, x5*x2, x6*x2, x4**2, x5*x4, x6*x4, x5**2, x6*x5, x6**2, x3**3, x2*x3**2, x4*x3**2, x5*x3**2;['x1', 'x6', 'x5', 'x4', 'x2', 'x3']
79;x5;x5_x6_x4_x1_x3_x2;8.514930300000003;344;68.328125;x5, x6*x2, x3**2, x1*x3, x4*x3, x6*x3, x1**2, x4*x1, x6*x1, x4**2, x6*x4, x6**2, x2**3, x3*x2**2, x1*x2**2, x4*x2**2;['x5', 'x6', 'x4', 'x1', 'x3', 'x2']
