run_id;first_var;time_s;crit1;crit2;crit_total;max_memory_mb;order_str;variable_order
504;sd;646.7572337670717;2050;4037;6087;1459.58984375;sd_cb_sa_ca_cd_cc_sc_sb;['sd', 'cb', 'sa', 'ca', 'cd', 'cc', 'sc', 'sb']
505;cd;547.4585051269969;1979;3901;5880;1459.58984375;cd_ca_sa_sd_cb_cc_sb_sc;['cd', 'ca', 'sa', 'sd', 'cb', 'cc', 'sb', 'sc']
506;cb;411.042012262973;1957;3915;5872;1459.58984375;cb_cc_sb_sc_sd_ca_sa_cd;['cb', 'cc', 'sb', 'sc', 'sd', 'ca', 'sa', 'cd']
507;ca;792.2520548669854;1952;3797;5749;1459.58984375;ca_cd_sc_cb_sa_sd_cc_sb;['ca', 'cd', 'sc', 'cb', 'sa', 'sd', 'cc', 'sb']
508;sc;676.8169989660382;2063;4132;6195;1459.58984375;sc_cc_cd_ca_sb_sa_sd_cb;['sc', 'cc', 'cd', 'ca', 'sb', 'sa', 'sd', 'cb']
509;ca;346.2087321430445;1817;3274;5091;1459.58984375;ca_cb_sb_sa_sd_cc_cd_sc;['ca', 'cb', 'sb', 'sa', 'sd', 'cc', 'cd', 'sc']
510;cc;416.5517371529713;1934;4121;6055;1459.58984375;cc_sc_sd_sa_cb_sb_ca_cd;['cc', 'sc', 'sd', 'sa', 'cb', 'sb', 'ca', 'cd']
511;cc;745.7249845059123;2056;3994;6050;1459.58984375;cc_sb_sd_cb_cd_sa_sc_ca;['cc', 'sb', 'sd', 'cb', 'cd', 'sa', 'sc', 'ca']
512;ca;678.2793990559876;2208;4515;6723;1459.58984375;ca_cd_sb_cc_sc_sa_cb_sd;['ca', 'cd', 'sb', 'cc', 'sc', 'sa', 'cb', 'sd']
513;sd;733.1623611189425;1916;3780;5696;1459.58984375;sd_cb_cc_sa_cd_ca_sb_sc;['sd', 'cb', 'cc', 'sa', 'cd', 'ca', 'sb', 'sc']
514;cb;517.9865052369423;2068;4009;6077;1459.58984375;cb_cc_sb_sd_sa_sc_cd_ca;['cb', 'cc', 'sb', 'sd', 'sa', 'sc', 'cd', 'ca']
515;cc;764.1728927890072;2193;4653;6846;1459.58984375;cc_ca_cd_sb_cb_sd_sa_sc;['cc', 'ca', 'cd', 'sb', 'cb', 'sd', 'sa', 'sc']
516;sa;602.9725489029661;1917;3613;5530;1459.58984375;sa_sc_cc_ca_sb_cb_sd_cd;['sa', 'sc', 'cc', 'ca', 'sb', 'cb', 'sd', 'cd']
517;sb;773.8770104920259;1752;3098;4850;1459.58984375;sb_sa_sc_cb_ca_cc_cd_sd;['sb', 'sa', 'sc', 'cb', 'ca', 'cc', 'cd', 'sd']
518;ca;2428.514247891959;2051;4012;6063;1459.58984375;ca_sa_sb_sd_sc_cd_cc_cb;['ca', 'sa', 'sb', 'sd', 'sc', 'cd', 'cc', 'cb']
519;cc;680.598624534905;1927;3729;5656;1459.58984375;cc_sa_sc_sd_cd_ca_sb_cb;['cc', 'sa', 'sc', 'sd', 'cd', 'ca', 'sb', 'cb']
520;sa;680.5781327049481;2053;3961;6014;1459.58984375;sa_cb_ca_cc_sc_sd_cd_sb;['sa', 'cb', 'ca', 'cc', 'sc', 'sd', 'cd', 'sb']
521;cc;536.442014337983;1892;3363;5255;1459.58984375;cc_ca_sc_sd_cd_cb_sb_sa;['cc', 'ca', 'sc', 'sd', 'cd', 'cb', 'sb', 'sa']
522;sb;1782.104094482027;2315;5734;8049;1468.44921875;sb_ca_cc_sd_cd_cb_sa_sc;['sb', 'ca', 'cc', 'sd', 'cd', 'cb', 'sa', 'sc']
523;sa;1907.268106997013;2026;4065;6091;1468.44921875;sa_sd_cb_cc_ca_sc_cd_sb;['sa', 'sd', 'cb', 'cc', 'ca', 'sc', 'cd', 'sb']
524;sd;696.6692261720309;1901;3386;5287;1468.44921875;sd_sb_cd_cc_sc_sa_cb_ca;['sd', 'sb', 'cd', 'cc', 'sc', 'sa', 'cb', 'ca']
525;cd;527.9079067539424;1902;3482;5384;1466.48046875;cd_ca_sd_sc_cc_sb_sa_cb;['cd', 'ca', 'sd', 'sc', 'cc', 'sb', 'sa', 'cb']
526;cd;651.4467445409391;2250;4899;7149;1463.52734375;cd_sc_cb_ca_cc_sb_sa_sd;['cd', 'sc', 'cb', 'ca', 'cc', 'sb', 'sa', 'sd']
527;sb;840.8053191900253;2036;3847;5883;1462.54296875;sb_cd_cb_sd_sa_sc_cc_ca;['sb', 'cd', 'cb', 'sd', 'sa', 'sc', 'cc', 'ca']
528;cc;1075.4001750040334;2135;4328;6463;1462.54296875;cc_sb_cb_ca_cd_sc_sd_sa;['cc', 'sb', 'cb', 'ca', 'cd', 'sc', 'sd', 'sa']
529;sa;1503.4073120660614;2105;4376;6481;1462.54296875;sa_sb_ca_sc_cd_sd_cc_cb;['sa', 'sb', 'ca', 'sc', 'cd', 'sd', 'cc', 'cb']
530;sb;819.8693990269676;2035;3957;5992;1462.54296875;sb_cb_sa_sc_sd_cd_ca_cc;['sb', 'cb', 'sa', 'sc', 'sd', 'cd', 'ca', 'cc']
531;cd;592.9840745519614;2020;4011;6031;1462.54296875;cd_cb_sb_sc_ca_sd_cc_sa;['cd', 'cb', 'sb', 'sc', 'ca', 'sd', 'cc', 'sa']
532;sa;532.0861865220359;2058;4306;6364;1462.54296875;sa_cc_ca_cd_cb_sc_sb_sd;['sa', 'cc', 'ca', 'cd', 'cb', 'sc', 'sb', 'sd']
533;sa;2335.3569841019344;2212;4700;6912;1462.54296875;sa_sb_sd_ca_sc_cc_cb_cd;['sa', 'sb', 'sd', 'ca', 'sc', 'cc', 'cb', 'cd']
534;ca;337.9487919410458;1786;3267;5053;1461.55859375;ca_sa_sd_cd_sb_cb_sc_cc;['ca', 'sa', 'sd', 'cd', 'sb', 'cb', 'sc', 'cc']
535;cb;629.4575301059522;2102;4086;6188;1461.55859375;cb_sd_sa_sc_cc_cd_sb_ca;['cb', 'sd', 'sa', 'sc', 'cc', 'cd', 'sb', 'ca']
536;sb;867.4969403540017;2261;5040;7301;1461.55859375;sb_cc_cd_sa_sd_ca_cb_sc;['sb', 'cc', 'cd', 'sa', 'sd', 'ca', 'cb', 'sc']
537;ca;414.82909204100724;1851;3295;5146;1461.55859375;ca_sd_cb_sa_sb_sc_cd_cc;['ca', 'sd', 'cb', 'sa', 'sb', 'sc', 'cd', 'cc']
538;cb;569.8384493500926;2115;4534;6649;1461.55859375;cb_cd_ca_cc_sc_sb_sa_sd;['cb', 'cd', 'ca', 'cc', 'sc', 'sb', 'sa', 'sd']
539;sb;506.43805240502115;1833;3381;5214;1461.55859375;sb_ca_cb_cc_sa_sd_sc_cd;['sb', 'ca', 'cb', 'cc', 'sa', 'sd', 'sc', 'cd']
540;ca;318.43590772198513;1881;3425;5306;1461.55859375;ca_sa_cd_cc_sb_cb_sd_sc;['ca', 'sa', 'cd', 'cc', 'sb', 'cb', 'sd', 'sc']
541;sa;849.8505165410461;1907;3499;5406;1461.55859375;sa_sb_cc_cb_ca_sd_cd_sc;['sa', 'sb', 'cc', 'cb', 'ca', 'sd', 'cd', 'sc']
542;cb;939.9034173770342;2153;4428;6581;1461.55859375;cb_sa_cd_ca_sd_cc_sc_sb;['cb', 'sa', 'cd', 'ca', 'sd', 'cc', 'sc', 'sb']
543;ca;541.6149599249475;1932;3655;5587;1461.55859375;ca_cd_cc_sd_cb_sc_sa_sb;['ca', 'cd', 'cc', 'sd', 'cb', 'sc', 'sa', 'sb']
544;sc;1705.4382726890035;2183;4517;6700;1461.55859375;sc_sa_sb_cb_sd_cd_cc_ca;['sc', 'sa', 'sb', 'cb', 'sd', 'cd', 'cc', 'ca']
545;sa;525.2475272989832;2099;4125;6224;1461.55859375;sa_cb_cc_cd_ca_sd_sb_sc;['sa', 'cb', 'cc', 'cd', 'ca', 'sd', 'sb', 'sc']
546;sb;497.57375142199453;1935;3982;5917;1461.55859375;sb_cc_sc_sd_sa_ca_cb_cd;['sb', 'cc', 'sc', 'sd', 'sa', 'ca', 'cb', 'cd']
547;sb;727.8280022769468;1895;3654;5549;1461.55859375;sb_ca_cd_sd_cb_sc_sa_cc;['sb', 'ca', 'cd', 'sd', 'cb', 'sc', 'sa', 'cc']
548;cc;2019.9825865729945;2098;4203;6301;1461.55859375;cc_sb_sc_sd_cb_cd_sa_ca;['cc', 'sb', 'sc', 'sd', 'cb', 'cd', 'sa', 'ca']
549;ca;506.269682675018;1946;3899;5845;1461.55859375;ca_cb_sd_cd_sb_sa_sc_cc;['ca', 'cb', 'sd', 'cd', 'sb', 'sa', 'sc', 'cc']
550;sd;814.1808619750664;1895;3472;5367;1461.55859375;sd_cd_cc_sc_sa_sb_cb_ca;['sd', 'cd', 'cc', 'sc', 'sa', 'sb', 'cb', 'ca']
551;cb;1182.4347328509903;2094;4164;6258;1461.55859375;cb_sd_sc_sb_ca_cc_cd_sa;['cb', 'sd', 'sc', 'sb', 'ca', 'cc', 'cd', 'sa']
552;cd;533.1991298160283;1736;3076;4812;1461.55859375;cd_sa_sb_ca_cb_sd_sc_cc;['cd', 'sa', 'sb', 'ca', 'cb', 'sd', 'sc', 'cc']
553;sc;1053.9366521210177;2078;4314;6392;1461.55859375;sc_sa_cd_ca_sd_cb_cc_sb;['sc', 'sa', 'cd', 'ca', 'sd', 'cb', 'cc', 'sb']
554;sb;1148.0761326520005;2159;4555;6714;1461.55859375;sb_cd_sc_sa_cc_sd_ca_cb;['sb', 'cd', 'sc', 'sa', 'cc', 'sd', 'ca', 'cb']
555;ca;534.3777385709109;1916;3656;5572;1461.55859375;ca_sb_cb_sc_cd_sa_sd_cc;['ca', 'sb', 'cb', 'sc', 'cd', 'sa', 'sd', 'cc']
556;sa;867.1116983250249;2073;4308;6381;1461.55859375;sa_sc_ca_sd_cd_sb_cc_cb;['sa', 'sc', 'ca', 'sd', 'cd', 'sb', 'cc', 'cb']
557;cd;1694.7518237859476;2016;4211;6227;1461.55859375;cd_sb_sc_cb_ca_cc_sa_sd;['cd', 'sb', 'sc', 'cb', 'ca', 'cc', 'sa', 'sd']
558;cb;1996.6170353610069;2102;4327;6429;1461.55859375;cb_cd_ca_sb_cc_sd_sa_sc;['cb', 'cd', 'ca', 'sb', 'cc', 'sd', 'sa', 'sc']
559;sc;378.42733406601474;1881;3411;5292;1461.55859375;sc_sb_sa_ca_sd_cb_cc_cd;['sc', 'sb', 'sa', 'ca', 'sd', 'cb', 'cc', 'cd']
560;sb;369.21060600108467;1854;3351;5205;1461.55859375;sb_cb_cc_ca_cd_sa_sc_sd;['sb', 'cb', 'cc', 'ca', 'cd', 'sa', 'sc', 'sd']
561;cb;858.8215167500312;2100;4145;6245;1461.55859375;cb_sc_ca_sb_sd_cc_cd_sa;['cb', 'sc', 'ca', 'sb', 'sd', 'cc', 'cd', 'sa']
562;cb;1246.618467757944;2166;4532;6698;1461.55859375;cb_sd_sa_ca_cd_sc_cc_sb;['cb', 'sd', 'sa', 'ca', 'cd', 'sc', 'cc', 'sb']
563;sb;297.23527726205066;1720;2974;4694;1461.55859375;sb_cb_sa_sd_ca_cd_cc_sc;['sb', 'cb', 'sa', 'sd', 'ca', 'cd', 'cc', 'sc']
